File for finger pose in 3D space, from left to right: id,roll,pitch,yaw,locx,locy,locz. The frequence of capturing is 50Hz
100354_0	-4.6208	-23.5666	57.7556	0.2410	-0.0382	-0.1622
100355_0	-4.6498	-23.5294	57.5447	0.2410	-0.0382	-0.1622
100356_0	-4.6439	-23.5581	57.4191	0.2410	-0.0382	-0.1622
100357_0	-4.5264	-23.6668	57.3968	0.2409	-0.0381	-0.1621
100358_0	-4.4949	-23.7119	57.3922	0.2409	-0.0381	-0.1621
100359_0	-4.3880	-23.7584	57.4044	0.2408	-0.0380	-0.1621
100360_0	-4.2297	-23.9087	57.5070	0.2408	-0.0379	-0.1621
100361_0	-4.3108	-23.9342	57.5998	0.2408	-0.0380	-0.1621
100362_0	-4.4844	-23.8305	57.6649	0.2409	-0.0381	-0.1622
100363_0	-4.5990	-23.7813	57.6803	0.2409	-0.0381	-0.1622
100364_0	-4.6759	-23.7444	57.6249	0.2410	-0.0382	-0.1622
100365_0	-4.6789	-23.7356	57.4968	0.2410	-0.0382	-0.1622
100366_0	-4.5388	-23.8326	57.2895	0.2409	-0.0381	-0.1622
100367_0	-4.2903	-23.9556	57.0405	0.2408	-0.0380	-0.1621
100368_0	-4.1437	-23.9290	56.7094	0.2408	-0.0380	-0.1622
100369_0	-3.9380	-23.7002	56.0462	0.2407	-0.0380	-0.1624
100370_0	-3.3605	-23.4549	55.1903	0.2404	-0.0379	-0.1625
100371_0	-2.0965	-23.3616	53.6510	0.2398	-0.0375	-0.1626
100372_0	-1.1004	-23.3951	52.4327	0.2395	-0.0372	-0.1625
100373_0	-0.5515	-23.4682	51.6586	0.2393	-0.0370	-0.1625
100374_0	0.2466	-23.3086	50.5659	0.2390	-0.0367	-0.1626
100375_0	0.7711	-22.3727	49.6180	0.2386	-0.0369	-0.1629
100376_0	1.4872	-21.5366	49.0236	0.2381	-0.0369	-0.1630
100377_0	2.1469	-20.9825	48.6616	0.2376	-0.0369	-0.1631
100378_0	2.7618	-20.6357	48.5801	0.2372	-0.0368	-0.1632
100379_0	2.9295	-20.4198	48.9204	0.2370	-0.0369	-0.1632
100380_0	2.7297	-20.4186	49.5255	0.2370	-0.0370	-0.1631
100381_0	2.2965	-20.3630	50.3274	0.2370	-0.0373	-0.1631
100382_0	1.7013	-20.2541	51.0062	0.2372	-0.0376	-0.1631
100383_0	0.2324	-20.1720	51.4502	0.2379	-0.0382	-0.1631
100384_0	-0.6867	-20.5090	51.6074	0.2385	-0.0382	-0.1631
100385_0	-1.1729	-20.8926	51.6429	0.2388	-0.0382	-0.1630
100386_0	-1.7042	-21.3150	51.5950	0.2391	-0.0382	-0.1629
100387_0	-2.5155	-21.7734	51.5923	0.2396	-0.0383	-0.1629
100388_0	-3.7736	-22.2332	51.8452	0.2403	-0.0385	-0.1628
100389_0	-4.7815	-22.1976	52.3316	0.2411	-0.0389	-0.1627
100390_0	-7.3263	-22.7014	53.0732	0.2421	-0.0395	-0.1626
100391_0	-9.7521	-23.0777	53.9474	0.2431	-0.0400	-0.1625
100392_0	-12.3828	-23.4805	55.2474	0.2442	-0.0406	-0.1622
100393_0	-14.5946	-23.7971	56.4446	0.2452	-0.0411	-0.1620
100394_0	-16.9315	-24.1662	57.6654	0.2463	-0.0416	-0.1617
100395_0	-19.5892	-24.4590	59.0013	0.2476	-0.0421	-0.1612
100396_0	-21.8066	-24.4687	59.8853	0.2485	-0.0427	-0.1610
100397_0	-23.8363	-24.4176	60.7145	0.2493	-0.0432	-0.1607
100398_0	-25.6418	-24.2682	61.5348	0.2501	-0.0437	-0.1605
100399_0	-27.5854	-23.8046	62.3938	0.2508	-0.0444	-0.1603
100400_0	-29.1621	-23.3319	62.8649	0.2514	-0.0450	-0.1600
100401_0	-31.2473	-22.6831	63.4003	0.2522	-0.0458	-0.1597
100402_0	-32.7299	-22.1989	63.9148	0.2527	-0.0463	-0.1594
100403_0	-34.2965	-21.6579	64.6199	0.2533	-0.0468	-0.1591
100404_0	-35.6556	-21.3290	65.2111	0.2539	-0.0473	-0.1588
100405_0	-37.1009	-20.9792	65.8477	0.2545	-0.0477	-0.1586
100406_0	-38.5855	-20.4242	66.6326	0.2551	-0.0481	-0.1583
100407_0	-39.5044	-20.1813	67.2644	0.2555	-0.0483	-0.1582
100408_0	-40.1829	-20.2978	67.8375	0.2558	-0.0483	-0.1580
100409_0	-40.6639	-20.5436	68.3353	0.2560	-0.0482	-0.1578
100410_0	-40.7116	-20.5994	68.4195	0.2561	-0.0482	-0.1577
100411_0	-40.5807	-20.5863	68.3668	0.2560	-0.0482	-0.1577
100412_0	-40.3497	-20.5826	68.2191	0.2559	-0.0482	-0.1578
100413_0	-39.9291	-20.5590	67.9516	0.2558	-0.0481	-0.1579
100414_0	-39.3165	-20.5524	67.6141	0.2555	-0.0480	-0.1580
100415_0	-38.7221	-20.6650	67.2892	0.2553	-0.0479	-0.1582
100416_0	-38.2943	-20.8095	67.0548	0.2552	-0.0478	-0.1582
100417_0	-37.9130	-21.0278	66.9680	0.2550	-0.0476	-0.1583
100418_0	-37.3390	-21.2940	66.8259	0.2547	-0.0474	-0.1584
100419_0	-36.7052	-21.4790	66.6704	0.2545	-0.0472	-0.1585
100420_0	-36.0264	-21.5047	66.4252	0.2542	-0.0470	-0.1587
100421_0	-34.6687	-21.5699	65.9502	0.2535	-0.0467	-0.1590
100422_0	-32.8559	-21.7211	65.4375	0.2527	-0.0463	-0.1594
100423_0	-31.2436	-21.7779	64.9201	0.2520	-0.0459	-0.1597
100424_0	-29.5328	-21.8165	64.3977	0.2512	-0.0455	-0.1601
100425_0	-27.5505	-22.0141	63.8398	0.2504	-0.0449	-0.1604
100426_0	-26.3363	-21.9774	63.2525	0.2498	-0.0447	-0.1606
100427_0	-25.5669	-21.6525	62.6433	0.2495	-0.0448	-0.1608
100428_0	-24.8575	-21.2466	62.1729	0.2490	-0.0448	-0.1610
100429_0	-24.2410	-21.0499	61.8000	0.2487	-0.0447	-0.1611
100430_0	-23.6684	-20.9232	61.5169	0.2484	-0.0446	-0.1613
100431_0	-23.0847	-20.7512	61.2463	0.2481	-0.0445	-0.1614
100432_0	-21.9338	-20.7967	60.8943	0.2476	-0.0442	-0.1616
100433_0	-19.8460	-21.1496	60.3746	0.2467	-0.0434	-0.1618
100434_0	-17.7985	-21.5047	59.9360	0.2459	-0.0426	-0.1621
100435_0	-14.9395	-22.0883	59.3417	0.2447	-0.0415	-0.1623
100436_0	-10.7667	-22.4275	58.2541	0.2430	-0.0402	-0.1627
100437_0	-7.2435	-22.4467	57.0213	0.2415	-0.0392	-0.1629
100438_0	-4.0820	-22.3615	55.7152	0.2401	-0.0385	-0.1630
100439_0	-1.2857	-21.9638	54.6474	0.2388	-0.0378	-0.1632
100440_0	1.4065	-21.2893	53.9032	0.2374	-0.0373	-0.1632
100441_0	4.4089	-20.0558	53.0812	0.2357	-0.0369	-0.1635
100442_0	7.2330	-18.7618	52.4371	0.2339	-0.0364	-0.1636
100443_0	9.2168	-18.0381	52.2749	0.2327	-0.0360	-0.1636
100444_0	11.3336	-17.8470	52.2155	0.2316	-0.0352	-0.1634
100445_0	13.3387	-17.9023	52.0115	0.2307	-0.0344	-0.1633
100446_0	15.5818	-18.0979	51.5593	0.2296	-0.0335	-0.1630
100447_0	18.0240	-18.3901	50.9256	0.2286	-0.0326	-0.1626
100448_0	20.3189	-18.4297	50.2766	0.2275	-0.0318	-0.1623
100449_0	22.9883	-18.6097	49.3498	0.2265	-0.0309	-0.1618
100450_0	25.3294	-18.8527	48.5434	0.2256	-0.0301	-0.1613
100451_0	28.0372	-19.1290	47.7190	0.2245	-0.0292	-0.1607
100452_0	30.6915	-19.4551	46.9698	0.2235	-0.0282	-0.1600
100453_0	33.9412	-19.9423	46.0558	0.2225	-0.0272	-0.1591
100454_0	36.1569	-20.1388	45.2969	0.2217	-0.0265	-0.1585
100455_0	37.7055	-20.1370	44.6654	0.2212	-0.0261	-0.1581
100456_0	40.8687	-19.3309	44.5700	0.2203	-0.0253	-0.1576
100457_0	44.9999	-17.8877	45.9647	0.2188	-0.0246	-0.1570
100458_0	45.0001	-17.8851	45.9636	0.2188	-0.0246	-0.1570
100459_0	45.0039	-17.8843	45.9648	0.2188	-0.0245	-0.1570
100460_0	44.9989	-17.8865	45.9638	0.2188	-0.0246	-0.1570
100461_0	45.0028	-17.8791	45.9614	0.2188	-0.0246	-0.1570
100462_0	45.0038	-17.8812	45.9633	0.2188	-0.0246	-0.1570
100463_0	44.9996	-17.8891	45.9655	0.2188	-0.0245	-0.1570
100464_0	45.0057	-17.8814	45.9625	0.2188	-0.0246	-0.1570
100465_0	45.0042	-17.8827	45.9642	0.2188	-0.0246	-0.1570
100466_0	45.0042	-17.8851	45.9660	0.2188	-0.0245	-0.1570
100467_0	33.8986	-20.4540	44.3784	0.2230	-0.0269	-0.1589
100468_0	32.3165	-20.5385	44.8371	0.2237	-0.0273	-0.1593
100469_0	29.8756	-20.8299	45.6194	0.2247	-0.0280	-0.1597
100470_0	27.8478	-21.0474	46.5241	0.2255	-0.0285	-0.1600
100471_0	25.9671	-21.1477	47.3131	0.2262	-0.0291	-0.1604
100472_0	23.9288	-21.3578	48.2288	0.2271	-0.0297	-0.1608
100473_0	22.1544	-21.7098	49.2297	0.2279	-0.0302	-0.1611
100474_0	20.0817	-22.2868	50.4165	0.2290	-0.0306	-0.1614
100475_0	18.7322	-22.5758	51.1262	0.2297	-0.0310	-0.1617
100476_0	16.2371	-22.9254	52.1555	0.2309	-0.0317	-0.1619
100477_0	14.1770	-23.3014	52.9908	0.2320	-0.0322	-0.1621
100478_0	12.4193	-23.6190	53.5995	0.2329	-0.0327	-0.1623
100479_0	10.3570	-23.7586	54.1555	0.2339	-0.0333	-0.1625
100480_0	8.1111	-23.8363	54.7871	0.2351	-0.0340	-0.1627
100481_0	6.0531	-24.1040	55.5120	0.2361	-0.0344	-0.1628
100482_0	3.6904	-24.5003	56.4645	0.2373	-0.0350	-0.1628
100483_0	0.5989	-24.8232	57.5762	0.2389	-0.0357	-0.1629
100484_0	-1.2536	-25.0354	58.4515	0.2397	-0.0362	-0.1628
100485_0	-3.0724	-25.1421	59.4858	0.2404	-0.0366	-0.1628
100486_0	-4.5771	-24.9046	60.1898	0.2411	-0.0372	-0.1628
100487_0	-6.0330	-24.5813	60.8471	0.2417	-0.0377	-0.1627
100488_0	-7.0264	-24.6016	61.4175	0.2421	-0.0379	-0.1627
100489_0	-7.4026	-24.5889	61.5803	0.2422	-0.0380	-0.1627
100490_0	-7.5778	-24.5020	61.6077	0.2423	-0.0380	-0.1627
100491_0	-7.4406	-24.4241	61.5496	0.2422	-0.0380	-0.1627
100492_0	-7.2661	-24.3034	61.3682	0.2422	-0.0380	-0.1627
100493_0	-7.0750	-24.2518	61.0636	0.2421	-0.0380	-0.1627
100494_0	-6.8425	-24.3531	60.7927	0.2421	-0.0379	-0.1627
100495_0	-6.3870	-24.7396	60.4267	0.2419	-0.0376	-0.1627
100496_0	-5.9162	-25.2149	59.8792	0.2419	-0.0373	-0.1626
100497_0	-5.1455	-25.8119	58.8818	0.2418	-0.0368	-0.1626
100498_0	-4.4113	-26.6029	57.6812	0.2417	-0.0363	-0.1625
100499_0	-3.4449	-27.5438	55.9830	0.2417	-0.0356	-0.1624
100500_0	-2.2709	-28.5419	53.8704	0.2416	-0.0348	-0.1623
100501_0	-1.0253	-29.3225	50.6860	0.2416	-0.0343	-0.1623
100502_0	-0.5036	-29.9192	47.7342	0.2418	-0.0340	-0.1622
100503_0	0.2227	-30.6683	43.5515	0.2422	-0.0332	-0.1621
100504_0	0.8879	-31.1252	40.0828	0.2424	-0.0327	-0.1621
100505_0	1.1424	-31.4076	36.6770	0.2426	-0.0326	-0.1621
100506_0	1.4901	-31.6449	32.2313	0.2429	-0.0324	-0.1620
100507_0	1.9791	-32.1490	28.7280	0.2431	-0.0321	-0.1619
100508_0	2.3365	-32.6740	25.6414	0.2433	-0.0319	-0.1619
100509_0	3.0504	-32.9500	22.8181	0.2435	-0.0316	-0.1618
100510_0	4.4370	-33.0253	19.5815	0.2436	-0.0311	-0.1617
100511_0	5.4053	-33.0125	17.2279	0.2436	-0.0309	-0.1617
100512_0	6.5719	-32.8570	13.9092	0.2434	-0.0307	-0.1616
100513_0	7.0984	-32.8030	11.1683	0.2435	-0.0308	-0.1614
100514_0	7.8196	-32.8263	8.2496	0.2436	-0.0307	-0.1614
100515_0	8.5386	-32.9861	4.9987	0.2438	-0.0306	-0.1613
100516_0	9.2506	-32.8790	1.0221	0.2440	-0.0308	-0.1612
100517_0	9.4614	-32.2108	-3.4198	0.2440	-0.0310	-0.1614
100518_0	9.2348	-31.5798	-7.9579	0.2438	-0.0314	-0.1616
100519_0	9.0326	-31.0216	-11.3507	0.2437	-0.0316	-0.1616
100520_0	10.0238	-30.3396	-14.7668	0.2437	-0.0310	-0.1616
100521_0	11.0255	-29.6575	-17.7026	0.2435	-0.0305	-0.1618
100522_0	11.0169	-29.1293	-19.8873	0.2433	-0.0306	-0.1619
100523_0	11.6657	-28.6567	-22.2237	0.2434	-0.0303	-0.1618
100524_0	11.0873	-27.9393	-23.8548	0.2433	-0.0307	-0.1621
100525_0	10.4374	-27.5048	-24.9735	0.2431	-0.0310	-0.1622
100526_0	10.6820	-26.8803	-26.8309	0.2431	-0.0309	-0.1623
100527_0	10.3122	-26.0180	-28.1590	0.2428	-0.0310	-0.1626
100528_0	9.4877	-25.5952	-29.3393	0.2425	-0.0314	-0.1627
100529_0	9.1426	-25.2933	-30.6817	0.2425	-0.0315	-0.1628
100530_0	8.1570	-24.6282	-32.2372	0.2421	-0.0319	-0.1630
100531_0	7.4679	-23.9556	-33.3462	0.2417	-0.0321	-0.1632
100532_0	7.6801	-23.3197	-34.5690	0.2414	-0.0318	-0.1632
100533_0	7.0356	-22.7496	-35.6128	0.2409	-0.0321	-0.1634
100534_0	6.4083	-22.1517	-36.5576	0.2406	-0.0323	-0.1635
100535_0	6.8744	-21.7236	-37.8657	0.2407	-0.0320	-0.1635
100536_0	6.9890	-21.6088	-38.8754	0.2408	-0.0320	-0.1636
100537_0	6.6277	-21.9101	-39.7481	0.2409	-0.0325	-0.1637
100538_0	6.7292	-22.3329	-40.5696	0.2412	-0.0326	-0.1637
100539_0	7.4681	-22.7730	-41.6236	0.2416	-0.0324	-0.1636
100540_0	8.4035	-23.2496	-43.0180	0.2423	-0.0321	-0.1635
100541_0	10.3761	-23.6179	-44.8280	0.2432	-0.0313	-0.1633
100542_0	11.9422	-23.7297	-45.9498	0.2440	-0.0308	-0.1631
100543_0	13.1996	-23.4928	-46.6285	0.2444	-0.0303	-0.1631
100544_0	14.0829	-23.0766	-46.9714	0.2446	-0.0298	-0.1630
100545_0	14.7610	-22.1971	-46.9753	0.2444	-0.0293	-0.1630
100546_0	15.2546	-21.4884	-46.9531	0.2443	-0.0288	-0.1630
100547_0	15.6996	-20.9639	-47.0404	0.2444	-0.0284	-0.1630
100548_0	15.8637	-20.4389	-46.9317	0.2443	-0.0282	-0.1630
100549_0	15.8734	-19.8829	-46.5334	0.2441	-0.0279	-0.1631
100550_0	15.5516	-19.6532	-46.1714	0.2439	-0.0279	-0.1632
100551_0	14.9122	-19.4670	-45.5306	0.2436	-0.0281	-0.1632
100552_0	14.5420	-19.4032	-45.1457	0.2435	-0.0281	-0.1633
100553_0	14.1286	-19.4214	-45.0384	0.2433	-0.0283	-0.1633
100554_0	13.4767	-19.4533	-44.9825	0.2431	-0.0286	-0.1634
100555_0	12.3260	-19.5033	-44.6051	0.2426	-0.0291	-0.1636
100556_0	10.9121	-19.5736	-44.0517	0.2421	-0.0297	-0.1637
100557_0	9.1529	-19.6529	-43.4139	0.2413	-0.0304	-0.1638
100558_0	7.3938	-19.7068	-42.8465	0.2407	-0.0312	-0.1640
100559_0	5.4032	-19.8117	-42.3391	0.2400	-0.0320	-0.1640
100560_0	3.7183	-20.0533	-41.9534	0.2395	-0.0328	-0.1641
100561_0	1.6727	-20.2437	-41.4599	0.2387	-0.0338	-0.1641
100562_0	-0.3783	-20.1311	-40.8931	0.2379	-0.0346	-0.1642
100563_0	-2.2414	-20.1090	-40.3359	0.2371	-0.0354	-0.1642
100564_0	-4.3116	-20.2644	-39.7444	0.2364	-0.0364	-0.1641
100565_0	-6.3132	-20.1975	-39.1045	0.2355	-0.0373	-0.1641
100566_0	-7.6483	-19.9556	-38.7229	0.2349	-0.0378	-0.1640
100567_0	-9.3518	-19.6612	-38.4125	0.2341	-0.0386	-0.1640
100568_0	-11.2131	-19.3746	-38.0278	0.2333	-0.0394	-0.1640
100569_0	-12.8016	-19.1588	-37.6979	0.2326	-0.0401	-0.1639
100570_0	-14.2371	-18.8677	-37.3785	0.2319	-0.0406	-0.1638
100571_0	-15.5454	-18.5697	-37.1020	0.2313	-0.0411	-0.1636
100572_0	-16.6932	-18.3419	-36.8035	0.2308	-0.0416	-0.1636
100573_0	-18.2663	-18.2449	-36.3178	0.2301	-0.0423	-0.1634
100574_0	-19.7811	-18.2156	-35.7209	0.2296	-0.0431	-0.1632
100575_0	-21.7872	-18.2968	-35.0414	0.2289	-0.0441	-0.1628
100576_0	-24.0321	-18.4195	-34.4619	0.2281	-0.0452	-0.1624
100577_0	-26.1973	-18.8109	-33.6962	0.2275	-0.0462	-0.1618
100578_0	-27.3902	-18.9902	-33.2615	0.2271	-0.0467	-0.1616
100579_0	-27.9943	-19.0260	-33.1832	0.2269	-0.0470	-0.1615
100580_0	-28.3322	-18.9960	-33.2650	0.2268	-0.0471	-0.1614
100581_0	-28.6865	-18.9994	-33.3092	0.2266	-0.0473	-0.1613
100582_0	-28.8087	-19.0950	-33.4809	0.2265	-0.0474	-0.1612
100583_0	-28.6205	-19.0957	-33.7260	0.2266	-0.0473	-0.1612
100584_0	-28.2444	-18.9207	-33.8282	0.2266	-0.0471	-0.1613
100585_0	-28.0240	-18.6455	-33.7984	0.2265	-0.0470	-0.1614
100586_0	-27.6956	-18.4754	-33.7175	0.2266	-0.0468	-0.1615
100587_0	-27.2686	-18.4524	-33.7590	0.2268	-0.0466	-0.1616
100588_0	-26.4541	-18.5334	-33.9755	0.2271	-0.0463	-0.1618
100589_0	-25.6464	-18.6498	-34.2226	0.2274	-0.0460	-0.1619
100590_0	-24.4171	-18.7759	-34.5078	0.2279	-0.0455	-0.1621
100591_0	-23.5735	-19.0557	-34.7520	0.2283	-0.0453	-0.1622
100592_0	-22.8614	-19.4747	-34.8521	0.2289	-0.0450	-0.1622
100593_0	-21.3159	-19.9123	-34.9558	0.2297	-0.0445	-0.1624
100594_0	-20.2492	-20.3173	-35.0954	0.2303	-0.0442	-0.1626
100595_0	-18.4492	-20.8671	-35.3806	0.2313	-0.0435	-0.1628
100596_0	-16.9426	-21.4759	-35.6236	0.2321	-0.0432	-0.1629
100597_0	-15.3419	-22.1322	-35.9845	0.2330	-0.0427	-0.1631
100598_0	-12.8667	-22.7998	-36.6626	0.2342	-0.0418	-0.1632
100599_0	-11.1963	-23.1557	-37.1668	0.2351	-0.0412	-0.1633
100600_0	-8.8960	-23.6647	-37.6419	0.2361	-0.0403	-0.1634
100601_0	-7.3646	-23.9960	-37.9389	0.2367	-0.0398	-0.1634
100602_0	-6.1571	-24.1688	-38.1938	0.2372	-0.0395	-0.1635
100603_0	-3.6459	-24.3073	-38.7051	0.2382	-0.0384	-0.1636
100604_0	-0.3452	-24.3298	-39.4034	0.2394	-0.0370	-0.1636
100605_0	1.6610	-24.3440	-39.9221	0.2401	-0.0362	-0.1635
100606_0	4.9640	-24.2622	-40.5738	0.2412	-0.0347	-0.1634
100607_0	8.8380	-24.1114	-41.2545	0.2424	-0.0330	-0.1632
100608_0	12.2467	-23.8393	-42.0893	0.2434	-0.0317	-0.1629
100609_0	14.0563	-23.5668	-42.7808	0.2439	-0.0310	-0.1627
100610_0	16.4883	-23.3334	-43.7821	0.2447	-0.0300	-0.1624
100611_0	18.5655	-23.2469	-44.6164	0.2454	-0.0291	-0.1621
100612_0	21.2342	-22.9505	-45.5533	0.2463	-0.0280	-0.1617
100613_0	23.7085	-22.8472	-46.3598	0.2471	-0.0270	-0.1613
100614_0	26.0832	-22.8462	-47.1770	0.2480	-0.0261	-0.1608
100615_0	28.4620	-22.7384	-47.8200	0.2487	-0.0253	-0.1603
100616_0	31.4543	-22.7929	-48.6732	0.2498	-0.0243	-0.1596
100617_0	34.7369	-22.7859	-49.7555	0.2509	-0.0232	-0.1589
100618_0	37.5115	-22.6318	-50.6251	0.2518	-0.0223	-0.1583
100619_0	39.5607	-22.5873	-51.1979	0.2525	-0.0218	-0.1578
100620_0	41.4756	-22.7263	-51.8560	0.2532	-0.0214	-0.1572
100621_0	43.5764	-22.8759	-52.5523	0.2540	-0.0209	-0.1567
100622_0	45.6579	-22.9639	-53.1976	0.2546	-0.0204	-0.1561
100623_0	48.0475	-23.0427	-53.9894	0.2554	-0.0198	-0.1553
100624_0	49.4353	-23.0098	-54.4246	0.2558	-0.0194	-0.1549
100625_0	50.8580	-22.9827	-54.7771	0.2562	-0.0191	-0.1545
100626_0	52.0453	-22.9187	-55.0623	0.2565	-0.0188	-0.1541
100627_0	53.0036	-22.8544	-55.3451	0.2568	-0.0185	-0.1537
100628_0	53.8375	-22.7693	-55.6293	0.2570	-0.0183	-0.1535
100629_0	54.5296	-22.7385	-55.9370	0.2571	-0.0181	-0.1532
100630_0	54.5852	-22.8303	-56.1351	0.2572	-0.0182	-0.1532
100631_0	54.5118	-22.9060	-56.2746	0.2572	-0.0182	-0.1532
100632_0	54.3384	-22.9127	-56.3207	0.2572	-0.0183	-0.1532
100633_0	53.8431	-22.8903	-56.2919	0.2571	-0.0184	-0.1534
100634_0	53.3371	-22.8749	-56.1760	0.2570	-0.0186	-0.1535
100635_0	52.9257	-22.8782	-56.0721	0.2569	-0.0187	-0.1536
100636_0	52.1931	-22.8536	-55.9177	0.2567	-0.0189	-0.1539
100637_0	51.7975	-22.8065	-55.7323	0.2565	-0.0189	-0.1540
100638_0	51.3761	-22.7791	-55.5702	0.2564	-0.0190	-0.1541
100639_0	49.9984	-22.9121	-55.3318	0.2559	-0.0195	-0.1546
100640_0	48.3218	-22.9933	-54.9277	0.2554	-0.0200	-0.1551
100641_0	46.7511	-22.9774	-54.4069	0.2549	-0.0203	-0.1555
100642_0	43.9875	-22.9860	-53.5947	0.2540	-0.0211	-0.1563
100643_0	40.9687	-23.0118	-52.5899	0.2530	-0.0219	-0.1571
100644_0	39.3414	-22.9003	-51.7168	0.2524	-0.0222	-0.1575
100645_0	38.0453	-22.8529	-51.0529	0.2519	-0.0224	-0.1577
100646_0	35.2540	-22.8315	-50.0807	0.2509	-0.0233	-0.1585
100647_0	32.4128	-22.9916	-49.2067	0.2499	-0.0242	-0.1591
100648_0	30.3473	-23.3373	-48.6895	0.2495	-0.0250	-0.1595
100649_0	26.8495	-23.6212	-47.7402	0.2483	-0.0264	-0.1602
100650_0	23.6014	-23.8081	-46.7911	0.2473	-0.0276	-0.1608
100651_0	21.7097	-23.9695	-46.1757	0.2467	-0.0281	-0.1611
100652_0	18.4633	-23.8557	-45.2207	0.2455	-0.0293	-0.1616
100653_0	16.1105	-23.6998	-44.6421	0.2447	-0.0302	-0.1620
100654_0	14.2449	-23.7994	-44.2934	0.2441	-0.0310	-0.1622
100655_0	10.4181	-23.9054	-43.8083	0.2428	-0.0327	-0.1627
100656_0	7.9231	-24.0268	-43.5505	0.2422	-0.0336	-0.1629
100657_0	4.4520	-23.8879	-43.0084	0.2410	-0.0350	-0.1632
100658_0	1.1799	-23.5978	-42.3133	0.2398	-0.0362	-0.1633
100659_0	0.1889	-23.5959	-41.7884	0.2395	-0.0364	-0.1633
100660_0	-1.3798	-23.6356	-40.9108	0.2389	-0.0371	-0.1633
100661_0	-2.1338	-23.5072	-40.5104	0.2386	-0.0375	-0.1633
100662_0	-1.8985	-23.3926	-40.4386	0.2387	-0.0373	-0.1633
100663_0	-2.4573	-23.2478	-40.3602	0.2383	-0.0375	-0.1633
100664_0	-2.4947	-23.0039	-40.3848	0.2383	-0.0374	-0.1633
100665_0	-2.0336	-22.7749	-40.4318	0.2384	-0.0372	-0.1633
100666_0	-2.1507	-22.6299	-40.4100	0.2382	-0.0373	-0.1634
100667_0	-1.6300	-22.5425	-40.6057	0.2384	-0.0369	-0.1634
100668_0	-1.1972	-22.5070	-40.7703	0.2385	-0.0368	-0.1633
100669_0	-1.0901	-22.5422	-40.7481	0.2385	-0.0368	-0.1634
100670_0	-0.8166	-22.5297	-40.6531	0.2386	-0.0366	-0.1634
100671_0	-0.6489	-22.4523	-40.5741	0.2386	-0.0365	-0.1634
100672_0	-0.5444	-22.4333	-40.6198	0.2386	-0.0364	-0.1634
100673_0	-0.4400	-22.5204	-40.6916	0.2387	-0.0364	-0.1634
100674_0	-0.3394	-22.7269	-40.5838	0.2389	-0.0364	-0.1633
100675_0	-0.5043	-23.0790	-39.7968	0.2391	-0.0366	-0.1633
100676_0	-0.5272	-23.5608	-38.3603	0.2395	-0.0368	-0.1633
100677_0	-0.9048	-24.1908	-36.4298	0.2396	-0.0373	-0.1632
100678_0	-0.9582	-24.7178	-34.3791	0.2398	-0.0375	-0.1631
100679_0	-1.5290	-24.9214	-31.3262	0.2398	-0.0380	-0.1632
100680_0	-3.1923	-25.1687	-28.5285	0.2395	-0.0389	-0.1632
100681_0	-4.4349	-25.7711	-25.9070	0.2397	-0.0397	-0.1631
100682_0	-5.2461	-26.4106	-23.4595	0.2400	-0.0403	-0.1630
100683_0	-5.7547	-26.9628	-21.1389	0.2403	-0.0406	-0.1629
100684_0	-6.7851	-27.4752	-18.2851	0.2403	-0.0413	-0.1627
100685_0	-6.8940	-27.8563	-15.7635	0.2406	-0.0413	-0.1626
100686_0	-6.7041	-27.9580	-13.3919	0.2409	-0.0411	-0.1625
100687_0	-7.0854	-28.0065	-10.9321	0.2410	-0.0412	-0.1625
100688_0	-7.0373	-28.1222	-8.9175	0.2411	-0.0411	-0.1624
100689_0	-6.8905	-27.8907	-6.9315	0.2410	-0.0409	-0.1624
100690_0	-6.5470	-27.5653	-5.0898	0.2409	-0.0406	-0.1624
100691_0	-6.3414	-26.9986	-3.2400	0.2407	-0.0403	-0.1624
100692_0	-5.1324	-25.8250	-1.0408	0.2401	-0.0393	-0.1625
100693_0	-4.2137	-24.5983	0.6147	0.2393	-0.0386	-0.1627
100694_0	-3.9723	-22.5548	2.6340	0.2380	-0.0384	-0.1628
100695_0	-3.3369	-21.3277	3.7119	0.2372	-0.0380	-0.1629
100696_0	-2.9142	-20.0470	4.3949	0.2364	-0.0376	-0.1631
100697_0	-2.9512	-18.8263	4.9564	0.2357	-0.0375	-0.1633
100698_0	-3.0949	-17.9517	5.5409	0.2352	-0.0375	-0.1635
100699_0	-3.3947	-17.3530	6.4547	0.2349	-0.0376	-0.1637
100700_0	-3.4118	-17.0882	6.8610	0.2348	-0.0374	-0.1638
100701_0	-3.4527	-16.8761	6.9958	0.2347	-0.0374	-0.1638
100702_0	-3.9031	-16.3837	7.1098	0.2346	-0.0377	-0.1640
100703_0	-3.8489	-16.0242	7.0049	0.2344	-0.0377	-0.1640
100704_0	-3.5976	-15.9058	6.6710	0.2342	-0.0376	-0.1640
100705_0	-2.5940	-15.7832	6.1041	0.2341	-0.0370	-0.1640
100706_0	-1.8529	-15.8459	5.9006	0.2340	-0.0366	-0.1640
100707_0	-1.8486	-15.6803	6.0947	0.2339	-0.0366	-0.1640
100708_0	-1.7468	-15.6456	6.3196	0.2339	-0.0365	-0.1640
100709_0	-1.7654	-15.7096	6.5600	0.2339	-0.0365	-0.1640
100710_0	-1.6816	-15.7218	6.6339	0.2339	-0.0364	-0.1640
