idx, roll, pitch,yaw
100128_0	29.109642028808594	-27.02715301513672	-9.050875663757324
100129_0	29.157123565673828	-26.272668838500977	-9.40943431854248
100130_0	31.17227554321289	-26.342018127441406	-12.454742431640625
100131_0	20.78278160095215	-30.50155258178711	-8.320240020751953
100132_0	20.78278160095215	-30.50155258178711	-8.320240020751953
100133_0	27.997915267944336	-28.315637588500977	-11.404664993286133
100134_0	27.997915267944336	-28.315637588500977	-11.404664993286133
100135_0	30.169309616088867	-27.485937118530273	-12.76578140258789
100136_0	24.424976348876953	-29.035375595092773	-9.816998481750488
100137_0	28.563634872436523	-27.898672103881836	-12.90426254272461
100138_0	28.79037857055664	-27.79962921142578	-14.146100997924805
100139_0	28.332719802856445	-27.401229858398438	-15.240766525268555
100140_0	28.332719802856445	-27.401229858398438	-15.240766525268555
100141_0	22.725112915039062	-26.675640106201172	-9.006062507629395
100142_0	16.134552001953125	-28.312705993652344	-9.69725227355957
100143_0	17.092985153198242	-28.78256607055664	-4.958578109741211
100144_0	15.933422088623047	-27.777294158935547	-3.2047243118286133
100145_0	18.48948860168457	-26.827983856201172	-11.192588806152344
100146_0	18.48948860168457	-26.827983856201172	-11.192588806152344
100147_0	20.43124008178711	-26.516529083251953	-16.845598220825195
100148_0	21.842975616455078	-28.210494995117188	-18.492210388183594
100149_0	16.25904655456543	-28.658557891845703	-17.578516006469727
100150_0	11.587516784667969	-28.42139434814453	-12.942792892456055
100151_0	13.176509857177734	-28.584199905395508	-13.752052307128906
100152_0	14.528367042541504	-29.119298934936523	-14.423575401306152
100153_0	14.528367042541504	-29.119298934936523	-14.423575401306152
100154_0	6.592883110046387	-28.713436126708984	-8.932586669921875
100155_0	5.223818778991699	-29.845903396606445	-10.374067306518555
100156_0	2.944223403930664	-28.30657386779785	-5.06889533996582
100157_0	0.031558990478515625	-27.91791534423828	-3.740224838256836
100158_0	0.031558990478515625	-27.91791534423828	-3.740224838256836
100159_0	-2.436605930328369	-27.402912139892578	-2.138753890991211
100160_0	-3.240666389465332	-27.284137725830078	-0.14960718154907227
100161_0	-7.172757148742676	-28.867298126220703	1.0701093673706055
100162_0	-9.146450996398926	-27.205284118652344	4.011792182922363
100163_0	-11.684242248535156	-26.96609878540039	7.448832988739014
100164_0	-13.259774208068848	-25.908512115478516	7.523691177368164
100165_0	-13.259774208068848	-25.908512115478516	7.523691177368164
100166_0	-12.776019096374512	-24.878902435302734	7.213999271392822
100167_0	-13.219243049621582	-25.695783615112305	7.147603988647461
100168_0	-11.661895751953125	-25.669540405273438	4.947145462036133
100169_0	-11.833247184753418	-26.567163467407227	6.113860130310059
100170_0	-11.378312110900879	-26.443130493164062	5.795033931732178
100171_0	-11.378312110900879	-26.443130493164062	5.795033931732178
100172_0	-9.758380889892578	-25.829105377197266	3.7585625648498535
100173_0	-8.945688247680664	-25.369529724121094	2.8302059173583984
100174_0	-8.865501403808594	-25.717296600341797	5.0627641677856445
100175_0	-9.476950645446777	-25.873720169067383	4.096170425415039
100176_0	-7.777420997619629	-25.497203826904297	3.709791421890259
100177_0	-6.605877876281738	-24.615144729614258	3.492525815963745
100178_0	-6.605877876281738	-24.615144729614258	3.492525815963745
100179_0	-7.077855587005615	-25.18312644958496	2.8019886016845703
100180_0	-6.750242710113525	-26.602012634277344	2.8927245140075684
100181_0	-6.0265045166015625	-25.69640350341797	2.8513498306274414
100182_0	-7.948570251464844	-26.607364654541016	2.772563934326172
100183_0	-7.948570251464844	-26.607364654541016	2.772563934326172
100184_0	-6.648675918579102	-28.433162689208984	2.6767640113830566
100185_0	-8.49312686920166	-28.68800926208496	3.4302053451538086
100186_0	-9.223441123962402	-30.356510162353516	4.164876461029053
100187_0	-9.096158981323242	-28.75092315673828	5.5619659423828125
100188_0	-8.489611625671387	-31.27386474609375	3.8600969314575195
100189_0	-8.489611625671387	-31.27386474609375	3.8600969314575195
100190_0	-5.715158462524414	-35.214656829833984	1.8837318420410156
100191_0	-5.672459602355957	-35.30548095703125	1.902491569519043
100192_0	-4.077192306518555	-38.82249069213867	1.6068973541259766
100193_0	-6.366453170776367	-42.715293884277344	4.0132155418396
100194_0	-5.024002552032471	-43.99958419799805	3.105795383453369
100195_0	-5.024002552032471	-43.99958419799805	3.105795383453369
100196_0	-9.248598098754883	-44.08700180053711	5.857611656188965
100197_0	-2.7823562622070312	-43.156227111816406	1.3574962615966797
100198_0	-6.193960189819336	-38.381160736083984	6.5601043701171875
100199_0	-6.193960189819336	-38.381160736083984	6.5601043701171875
100200_0	-6.193960189819336	-38.381160736083984	6.5601043701171875
100201_0	-1.7888107299804688	-41.406517028808594	-1.7395648956298828
100202_0	3.939119338989258	-37.23921585083008	1.1523799896240234
100203_0	7.897832870483398	-36.50426483154297	0.2213726043701172
100204_0	8.887635231018066	-47.958534240722656	1.355311393737793
100205_0	7.398525238037109	-44.179012298583984	-0.2722797393798828
100206_0	11.764507293701172	-44.43507766723633	6.012216567993164
100207_0	11.764507293701172	-44.43507766723633	6.012216567993164
100208_0	13.724472045898438	-54.304443359375	5.636113166809082
100209_0	18.593029022216797	-55.718177795410156	-1.7489967346191406
100210_0	13.539217948913574	-55.12831115722656	0.5136985778808594
100211_0	13.66886043548584	-54.132423400878906	15.05978775024414
100212_0	9.542108535766602	-58.187034606933594	0.9571971893310547
100213_0	12.093034744262695	-64.55834197998047	-7.002895355224609
100214_0	12.093034744262695	-64.55834197998047	-7.002895355224609
100215_0	12.606691360473633	-58.63597869873047	-13.114140510559082
100216_0	13.081342697143555	-59.392662048339844	-7.451925277709961
100217_0	24.948793411254883	-51.36794662475586	-29.180381774902344
100218_0	15.90339469909668	-54.09913635253906	-22.867321014404297
100219_0	12.307537078857422	-55.81278610229492	-22.37566375732422
100220_0	10.46044921875	-63.29914474487305	-24.188753128051758
100221_0	11.472701072692871	-63.32152557373047	-22.322147369384766
100222_0	11.472701072692871	-63.32152557373047	-22.322147369384766
100223_0	7.385246276855469	-56.713035583496094	-6.372398376464844
100224_0	-2.3042526245117188	-64.1156234741211	12.14687728881836
100225_0	0.568359375	-60.24794387817383	-2.927976608276367
100226_0	3.519845962524414	-61.12443542480469	-22.328327178955078
100227_0	4.588459014892578	-57.309112548828125	-27.875728607177734
100228_0	4.588459014892578	-57.309112548828125	-27.875728607177734
100229_0	6.280986785888672	-59.35526657104492	-30.032079696655273
100230_0	10.103391647338867	-44.92667770385742	-25.160232543945312
100231_0	8.318548202514648	-51.672813415527344	-33.705379486083984
100232_0	7.741535186767578	-53.24725341796875	-36.146583557128906
100233_0	7.720222473144531	-51.78565979003906	-31.994388580322266
100234_0	7.0292205810546875	-51.67886734008789	-31.369470596313477
100235_0	7.0292205810546875	-51.67886734008789	-31.369470596313477
100236_0	4.994791030883789	-56.983158111572266	-38.58832550048828
100237_0	8.612617492675781	-48.63096618652344	-33.948143005371094
100238_0	-6.616445541381836	-57.581878662109375	16.457027435302734
100239_0	4.045551300048828	-54.18079376220703	-5.813741683959961
100240_0	-0.06518363952636719	-58.084197998046875	-0.44666099548339844
100241_0	-0.06518363952636719	-58.084197998046875	-0.44666099548339844
100242_0	4.548686981201172	-58.89244842529297	-19.176992416381836
100243_0	2.9973907470703125	-57.984798431396484	-3.0226078033447266
100244_0	-0.770660400390625	-61.124671936035156	7.304767608642578
100245_0	0.01883697509765625	-57.62776184082031	14.099852561950684
100246_0	0.01883697509765625	-57.62776184082031	14.099852561950684
100247_0	-1.7042427062988281	-59.12514877319336	12.955728530883789
100248_0	4.73438835144043	-51.20732879638672	12.076141357421875
100249_0	-1.240126609802246	-49.06281280517578	20.455974578857422
100250_0	0.8439350128173828	-43.56483459472656	23.313873291015625
100251_0	0.24653053283691406	-46.70042037963867	16.95041847229004
100252_0	1.5754499435424805	-47.987884521484375	11.308226585388184
100253_0	-0.6256647109985352	-46.96422576904297	15.378789901733398
100254_0	-0.6256647109985352	-46.96422576904297	15.378789901733398
100255_0	-3.488168716430664	-47.465980529785156	13.325714111328125
100256_0	-3.5724735260009766	-44.998374938964844	12.280341148376465
100257_0	-8.937715530395508	-45.60652160644531	13.27386474609375
100258_0	-7.265610694885254	-50.50115966796875	9.01704216003418
100259_0	-7.582176208496094	-47.687992095947266	9.549501419067383
100260_0	-7.582176208496094	-47.687992095947266	9.549501419067383
100261_0	-6.92813777923584	-47.01755905151367	4.314463138580322
100262_0	-5.9066386222839355	-44.74797821044922	1.7744722366333008
100263_0	-7.4744110107421875	-42.02537155151367	5.259957790374756
100264_0	-6.3517560958862305	-40.83984375	1.77730131149292
100265_0	-6.3517560958862305	-40.83984375	1.77730131149292
100266_0	-5.840503215789795	-37.5025749206543	1.3334999084472656
100267_0	-8.290757179260254	-34.57271194458008	4.281770706176758
100268_0	-7.1479692459106445	-31.956607818603516	3.274944305419922
100269_0	-5.906482696533203	-31.876766204833984	3.680752754211426
100270_0	-6.424539089202881	-29.69779396057129	5.0216474533081055
100271_0	-5.842807769775391	-31.603252410888672	2.787764072418213
100272_0	-5.842807769775391	-31.603252410888672	2.787764072418213
100273_0	-5.294281482696533	-31.020776748657227	3.1799659729003906
100274_0	-5.337249755859375	-30.68297004699707	2.986757755279541
100275_0	-5.835666656494141	-29.246213912963867	2.8459701538085938
100276_0	-4.904765605926514	-30.554981231689453	3.6951069831848145
100277_0	-3.4710733890533447	-30.633197784423828	3.7967662811279297
100278_0	-3.4710733890533447	-30.633197784423828	3.7967662811279297
100279_0	-2.9575023651123047	-27.707754135131836	2.5921568870544434
100280_0	-3.0748815536499023	-27.093700408935547	3.4113054275512695
100281_0	-2.4914393424987793	-28.206201553344727	1.5965657234191895
100282_0	-0.6159348487854004	-27.902454376220703	0.6716928482055664
100283_0	-2.772087574005127	-28.74321937561035	1.6169662475585938
100284_0	-1.634821891784668	-27.193843841552734	0.45449209213256836
100285_0	-1.634821891784668	-27.193843841552734	0.45449209213256836
100286_0	-2.0418238639831543	-27.338788986206055	0.6950268745422363
100287_0	-2.0418238639831543	-27.338788986206055	0.6950268745422363
100288_0	-2.679279327392578	-27.662761688232422	0.3088560104370117
100289_0	-2.314332962036133	-27.068710327148438	0.06599903106689453
100290_0	-3.83882737159729	-27.647796630859375	1.5485954284667969
100291_0	-3.068413257598877	-27.118350982666016	-0.014049053192138672
100292_0	-2.8453664779663086	-26.804702758789062	-0.25231409072875977
100293_0	-1.034139633178711	-26.28744125366211	1.317495346069336
100294_0	-1.034139633178711	-26.28744125366211	1.317495346069336
100295_0	-1.8827075958251953	-27.02508544921875	1.2002944946289062
100296_0	-2.2842202186584473	-27.229143142700195	1.4896903038024902
100297_0	-2.705930709838867	-27.819286346435547	0.4813423156738281
100298_0	-2.172546863555908	-27.02260971069336	1.1603264808654785
100299_0	-2.0463414192199707	-27.82398223876953	0.6951680183410645
100300_0	-2.606146812438965	-27.790834426879883	-0.5400705337524414
100301_0	-2.606146812438965	-27.790834426879883	-0.5400705337524414
100302_0	-3.473240375518799	-28.30122184753418	0.2673211097717285
100303_0	-3.60404634475708	-28.191112518310547	2.969302177429199
100304_0	-4.720677852630615	-29.383623123168945	5.427671432495117
100305_0	-3.335993766784668	-28.614328384399414	5.160906791687012
100306_0	-3.378720998764038	-27.551715850830078	4.009256362915039
100307_0	-4.917581081390381	-30.588298797607422	8.230710983276367
100308_0	-4.917581081390381	-30.588298797607422	8.230710983276367
100309_0	-4.258913040161133	-28.148990631103516	9.884593963623047
100310_0	-5.335476875305176	-29.124584197998047	11.4798002243042
100311_0	-7.6272172927856445	-27.084096908569336	14.676746368408203
100312_0	-2.2013626098632812	-26.441986083984375	12.008952140808105
100313_0	-0.1914196014404297	-30.95093536376953	11.305900573730469
100314_0	3.2892589569091797	-22.809162139892578	12.21496868133545
100315_0	3.2892589569091797	-22.809162139892578	12.21496868133545
100316_0	1.8076457977294922	-22.861675262451172	19.711902618408203
100317_0	0.45284175872802734	-22.85869789123535	18.926729202270508
100318_0	0.7812080383300781	-20.054018020629883	21.527029037475586
100319_0	-2.743804931640625	-21.912288665771484	32.15876770019531
100320_0	-2.743804931640625	-21.912288665771484	32.15876770019531
100321_0	-1.8637714385986328	-25.423458099365234	34.844627380371094
100322_0	0.28917694091796875	-22.536039352416992	33.64336395263672
100323_0	0.5907402038574219	-24.024633407592773	37.82673263549805
100324_0	-3.0650157928466797	-25.610061645507812	45.66807174682617
100325_0	1.5891857147216797	-25.524187088012695	46.802093505859375
100326_0	-3.228365898132324	-27.24907684326172	51.761070251464844
100327_0	-3.228365898132324	-27.24907684326172	51.761070251464844
100328_0	0.4652557373046875	-24.949413299560547	52.21938705444336
100329_0	-3.912491798400879	-25.374835968017578	53.1253547668457
100330_0	-3.161839485168457	-22.92269515991211	53.52864456176758
100331_0	-4.029637336730957	-23.940893173217773	53.52737045288086
100332_0	-4.256935119628906	-24.02556610107422	53.150909423828125
100333_0	-4.256935119628906	-24.02556610107422	53.150909423828125
100334_0	-5.804924011230469	-21.791927337646484	55.202003479003906
100335_0	-4.882846832275391	-24.152576446533203	55.532039642333984
100336_0	-5.204159736633301	-23.81246566772461	55.511924743652344
100337_0	-4.087282180786133	-23.324438095092773	56.916900634765625
100338_0	-4.087282180786133	-23.324438095092773	56.916900634765625
100339_0	-4.000270843505859	-23.2863712310791	59.0196647644043
100340_0	-5.749373435974121	-24.853641510009766	62.98651123046875
100341_0	-3.2206201553344727	-25.186067581176758	62.70137023925781
100342_0	-3.038210868835449	-25.25066375732422	61.65027618408203
100343_0	-2.57635498046875	-24.83755874633789	61.2950439453125
100344_0	-2.57635498046875	-24.83755874633789	61.2950439453125
100345_0	-2.7927780151367188	-27.175405502319336	62.12907791137695
100346_0	-3.044400215148926	-25.63967514038086	63.21552276611328
100347_0	-5.8203887939453125	-25.924257278442383	65.10408782958984
100348_0	-5.504156112670898	-26.359079360961914	64.22396087646484
100349_0	-8.785408020019531	-26.124797821044922	65.22673797607422
100350_0	-8.785408020019531	-26.124797821044922	65.22673797607422
100351_0	-6.770618915557861	-25.930370330810547	65.69248962402344
100352_0	-8.295950889587402	-26.963062286376953	64.9881362915039
100353_0	-7.770998954772949	-24.92743682861328	65.24095916748047
100354_0	-7.919837951660156	-24.797090530395508	64.94259643554688
100355_0	-5.084312438964844	-25.090373992919922	62.90609359741211
100356_0	-5.084312438964844	-25.090373992919922	62.90609359741211
100357_0	-3.710892677307129	-25.664451599121094	62.21424102783203
100358_0	-4.23914909362793	-25.503671646118164	62.31298065185547
100359_0	-3.3756303787231445	-25.64296531677246	62.162776947021484
100360_0	-4.349165916442871	-25.552772521972656	62.49472427368164
100361_0	-4.01616096496582	-24.65712547302246	62.98106002807617
100362_0	-4.01616096496582	-24.65712547302246	62.98106002807617
100363_0	-5.884809494018555	-26.502586364746094	64.58635711669922
100364_0	-5.468982696533203	-26.1236515045166	64.04864501953125
100365_0	-5.5819854736328125	-26.157150268554688	64.07183837890625
100366_0	-5.612776756286621	-26.062793731689453	63.594261169433594
100367_0	-5.938408374786377	-26.235485076904297	64.11033630371094
100368_0	-5.938408374786377	-26.235485076904297	64.11033630371094
100369_0	-5.512121200561523	-26.215173721313477	63.29938888549805
100370_0	-6.763798713684082	-25.21628189086914	64.31295776367188
100371_0	-4.660497665405273	-25.19862174987793	62.453025817871094
100372_0	-5.151941299438477	-26.734922409057617	62.27217102050781
100373_0	-2.6586151123046875	-27.452234268188477	61.29218673706055
100374_0	-2.6586151123046875	-27.452234268188477	61.29218673706055
100375_0	-1.9333019256591797	-28.29766845703125	60.92667770385742
100376_0	2.5696372985839844	-27.190486907958984	59.29029846191406
100377_0	2.202359199523926	-27.173141479492188	59.32368850708008
100378_0	1.582489013671875	-26.59046173095703	59.157623291015625
100379_0	4.354955673217773	-23.79350471496582	60.050682067871094
100380_0	5.230900764465332	-23.553451538085938	58.41339874267578
100381_0	5.230900764465332	-23.553451538085938	58.41339874267578
100382_0	6.585476875305176	-21.289274215698242	57.286808013916016
100383_0	5.463476181030273	-23.35062026977539	57.21406555175781
100384_0	6.916599273681641	-21.74679946899414	56.856414794921875
100385_0	5.063137054443359	-22.79665756225586	57.40964889526367
100386_0	4.108153343200684	-22.19112777709961	59.282127380371094
100387_0	4.108153343200684	-22.19112777709961	59.282127380371094
100388_0	4.070138931274414	-23.632328033447266	57.696895599365234
100389_0	2.987375259399414	-23.9508056640625	57.65480041503906
100390_0	1.0217781066894531	-23.940675735473633	57.62249755859375
100391_0	-2.9969329833984375	-26.070993423461914	58.74109649658203
100392_0	-3.7159805297851562	-26.553499221801758	60.2064208984375
100393_0	-5.980032920837402	-26.19131851196289	61.37245178222656
100394_0	-6.7555718421936035	-25.421016693115234	65.243896484375
100395_0	-6.7555718421936035	-25.421016693115234	65.243896484375
100396_0	-11.255910873413086	-25.763093948364258	64.26647186279297
100397_0	-13.546873092651367	-25.78598403930664	65.21137237548828
100398_0	-16.79991340637207	-25.47151756286621	67.23240661621094
100399_0	-19.662322998046875	-25.907333374023438	67.92766571044922
100400_0	-19.662322998046875	-25.907333374023438	67.92766571044922
100401_0	-23.698976516723633	-26.925172805786133	68.63178253173828
100402_0	-27.808364868164062	-25.8585147857666	69.21239471435547
100403_0	-24.30881118774414	-23.52812957763672	68.14349365234375
100404_0	-27.045713424682617	-24.070384979248047	69.39488983154297
100405_0	-30.872339248657227	-25.39334487915039	67.12096405029297
100406_0	-32.973697662353516	-25.981779098510742	69.91468811035156
100407_0	-32.973697662353516	-25.981779098510742	69.91468811035156
100408_0	-34.839805603027344	-25.089927673339844	68.4946517944336
100409_0	-36.572654724121094	-23.730239868164062	69.3702621459961
100410_0	-35.317317962646484	-25.189117431640625	69.38258361816406
100411_0	-35.204410552978516	-23.56759262084961	70.91557312011719
100412_0	-34.36030197143555	-23.97499656677246	72.89923858642578
100413_0	-34.252723693847656	-26.32147979736328	70.68514251708984
100414_0	-34.252723693847656	-26.32147979736328	70.68514251708984
100415_0	-35.974952697753906	-24.86832046508789	70.67079162597656
100416_0	-35.48515319824219	-26.479124069213867	72.65647888183594
100417_0	-34.9277229309082	-24.908966064453125	71.76145935058594
100418_0	-32.502197265625	-25.5172061920166	73.05223846435547
100419_0	-33.47583770751953	-24.814971923828125	70.78736114501953
100420_0	-32.18782043457031	-26.01992416381836	72.32701110839844
100421_0	-32.18782043457031	-26.01992416381836	72.32701110839844
100422_0	-32.02730178833008	-26.455345153808594	70.67245483398438
100423_0	-32.782493591308594	-25.757394790649414	71.18089294433594
100424_0	-28.79133415222168	-26.344005584716797	71.53733825683594
100425_0	-29.803144454956055	-25.154985427856445	70.37145233154297
100426_0	-30.407548904418945	-24.417457580566406	69.1295166015625
100427_0	-30.407548904418945	-24.417457580566406	69.1295166015625
100428_0	-27.179264068603516	-25.934436798095703	72.1649169921875
100429_0	-27.18706512451172	-24.69009017944336	70.22209930419922
100430_0	-26.066448211669922	-25.583511352539062	68.95991516113281
100431_0	-24.493799209594727	-26.557018280029297	70.56835174560547
100432_0	-24.841835021972656	-25.087108612060547	69.26380157470703
100433_0	-26.63260841369629	-26.246999740600586	68.50202941894531
100434_0	-26.63260841369629	-26.246999740600586	68.50202941894531
100435_0	-21.97030258178711	-25.174354553222656	68.71051025390625
100436_0	-23.8734188079834	-24.885908126831055	68.24369049072266
100437_0	-17.398767471313477	-25.406005859375	68.77794647216797
100438_0	-9.672768592834473	-24.94090461730957	67.07262420654297
100439_0	-8.398122787475586	-24.485334396362305	66.14116668701172
100440_0	-8.398122787475586	-24.485334396362305	66.14116668701172
100441_0	-1.777693748474121	-23.570415496826172	62.94685363769531
100442_0	0.48636531829833984	-21.85152816772461	63.46468734741211
100443_0	3.0168533325195312	-20.050979614257812	62.07232666015625
100444_0	5.485264778137207	-19.47443199157715	61.662750244140625
100445_0	8.33440113067627	-16.762474060058594	61.593406677246094
